step,airplane,wing,panel_id,vertex_name,x,y,z
0,Example Airplane,Reflected Main Wing,5,Flpp_GP1_CgP1,0.28132666959968555,-2.75,0.3775868361483705
0,Example Airplane,Reflected Main Wing,5,Frpp_GP1_CgP1,0.18755111306645703,-2.0,0.25263682335967824
0,Example Airplane,Reflected Main Wing,5,Brpp_GP1_CgP1,0.4685047127780225,-2.0,0.26724352929582335
0,Example Airplane,Reflected Main Wing,5,Blpp_GP1_CgP1,0.5571557788934871,-2.75,0.38909425335433956
0,Example Airplane,Reflected Main Wing,6,Flpp_GP1_CgP1,0.18755111306645703,-2.0,0.25263682335967824
0,Example Airplane,Reflected Main Wing,6,Frpp_GP1_CgP1,0.09377555653322851,-1.25,0.12768681057098602
0,Example Airplane,Reflected Main Wing,6,Brpp_GP1_CgP1,0.3798536466625579,-1.25,0.1453928052373072
0,Example Airplane,Reflected Main Wing,6,Blpp_GP1_CgP1,0.4685047127780225,-2.0,0.26724352929582335
0,Example Airplane,Reflected Main Wing,7,Flpp_GP1_CgP1,0.09377555653322851,-1.25,0.12768681057098602
0,Example Airplane,Reflected Main Wing,7,Frpp_GP1_CgP1,0.0,-0.5,0.002736797782293786
0,Example Airplane,Reflected Main Wing,7,Brpp_GP1_CgP1,0.29120258054709325,-0.5,0.023542081178791002
0,Example Airplane,Reflected Main Wing,7,Blpp_GP1_CgP1,0.3798536466625579,-1.25,0.1453928052373072
0,Example Airplane,Reflected Main Wing,8,Flpp_GP1_CgP1,1.0004111094708104,-6.5,0.9983478736469203
0,Example Airplane,Reflected Main Wing,8,Frpp_GP1_CgP1,0.9117600433553457,-5.75,0.8764971495884042
0,Example Airplane,Reflected Main Wing,8,Brpp_GP1_CgP1,1.1668952912683863,-5.75,0.8665437069249909
0,Example Airplane,Reflected Main Wing,8,Blpp_GP1_CgP1,1.2503151397289491,-6.5,0.9854790565940239
0,Example Airplane,Reflected Main Wing,9,Flpp_GP1_CgP1,0.9117600433553457,-5.75,0.8764971495884042
0,Example Airplane,Reflected Main Wing,9,Frpp_GP1_CgP1,0.8231089772398811,-5.0,0.754646425529888
0,Example Airplane,Reflected Main Wing,9,Brpp_GP1_CgP1,1.0834754428078237,-5.0,0.7476083572559579
0,Example Airplane,Reflected Main Wing,9,Blpp_GP1_CgP1,1.1668952912683863,-5.75,0.8665437069249909
0,Example Airplane,Reflected Main Wing,10,Flpp_GP1_CgP1,0.8231089772398811,-5.0,0.754646425529888
0,Example Airplane,Reflected Main Wing,10,Frpp_GP1_CgP1,0.7344579111244165,-4.25,0.6327957014713719
0,Example Airplane,Reflected Main Wing,10,Brpp_GP1_CgP1,1.0000555943472609,-4.25,0.6286730075869249
0,Example Airplane,Reflected Main Wing,10,Blpp_GP1_CgP1,1.0834754428078237,-5.0,0.7476083572559579
0,Example Airplane,Reflected Main Wing,11,Flpp_GP1_CgP1,0.7344579111244165,-4.25,0.6327957014713719
0,Example Airplane,Reflected Main Wing,11,Frpp_GP1_CgP1,0.6458068450089518,-3.5,0.5109449774128557
0,Example Airplane,Reflected Main Wing,11,Brpp_GP1_CgP1,0.916635745886698,-3.5,0.5097376579178918
0,Example Airplane,Reflected Main Wing,11,Blpp_GP1_CgP1,1.0000555943472609,-4.25,0.6286730075869249
0,Example Airplane,Reflected Main Wing,12,Flpp_GP1_CgP1,0.6458068450089518,-3.5,0.5109449774128557
0,Example Airplane,Reflected Main Wing,12,Frpp_GP1_CgP1,0.5571557788934871,-2.75,0.38909425335433956
0,Example Airplane,Reflected Main Wing,12,Brpp_GP1_CgP1,0.8332158974261352,-2.75,0.39080230824885887
0,Example Airplane,Reflected Main Wing,12,Blpp_GP1_CgP1,0.916635745886698,-3.5,0.5097376579178918
0,Example Airplane,Reflected Main Wing,13,Flpp_GP1_CgP1,0.5571557788934871,-2.75,0.38909425335433956
0,Example Airplane,Reflected Main Wing,13,Frpp_GP1_CgP1,0.4685047127780225,-2.0,0.26724352929582335
0,Example Airplane,Reflected Main Wing,13,Brpp_GP1_CgP1,0.7497960489655724,-2.0,0.27186695857982585
0,Example Airplane,Reflected Main Wing,13,Blpp_GP1_CgP1,0.8332158974261352,-2.75,0.39080230824885887
0,Example Airplane,Reflected Main Wing,14,Flpp_GP1_CgP1,0.4685047127780225,-2.0,0.26724352929582335
0,Example Airplane,Reflected Main Wing,14,Frpp_GP1_CgP1,0.3798536466625579,-1.25,0.1453928052373072
0,Example Airplane,Reflected Main Wing,14,Brpp_GP1_CgP1,0.6663762005050097,-1.25,0.15293160891079283
0,Example Airplane,Reflected Main Wing,14,Blpp_GP1_CgP1,0.7497960489655724,-2.0,0.27186695857982585
0,Example Airplane,Reflected Main Wing,15,Flpp_GP1_CgP1,0.3798536466625579,-1.25,0.1453928052373072
0,Example Airplane,Reflected Main Wing,15,Frpp_GP1_CgP1,0.29120258054709325,-0.5,0.023542081178791002
0,Example Airplane,Reflected Main Wing,15,Brpp_GP1_CgP1,0.5829563520444468,-0.5,0.033996259241759835
0,Example Airplane,Reflected Main Wing,15,Blpp_GP1_CgP1,0.6663762005050097,-1.25,0.15293160891079283
